criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,tree_depth,leaf_count,val_accuracy,val_f1,val_roc_auc
entropy,10.0,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,12.0,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,8.0,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,10.0,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,12.0,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,2,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,2,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,5,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,5,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,10,1,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
log_loss,,10,2,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8688497652582159
entropy,8.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,8.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,8.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,10.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,10.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,10.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,12.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,12.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,12.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,8.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,8.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,8.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,10.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,10.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,10.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,12.0,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,12.0,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,12.0,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,,2,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,,5,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
log_loss,,10,5,0.003,balanced,8,29,0.8280542986425339,0.7361111111111112,0.8667605633802817
entropy,8.0,5,1,0.0,balanced,8,99,0.8167420814479638,0.7344262295081967,0.8576525821596244
log_loss,8.0,5,1,0.0,balanced,8,99,0.8167420814479638,0.7344262295081967,0.8576525821596244
entropy,8.0,2,2,0.001,balanced,8,81,0.8144796380090498,0.7337662337662337,0.8659741784037559
entropy,8.0,5,2,0.001,balanced,8,81,0.8144796380090498,0.7337662337662337,0.8659741784037559
log_loss,8.0,2,2,0.001,balanced,8,81,0.8144796380090498,0.7337662337662337,0.8659741784037559
log_loss,8.0,5,2,0.001,balanced,8,81,0.8144796380090498,0.7337662337662337,0.8659741784037559
entropy,8.0,5,1,0.001,balanced,8,86,0.8144796380090498,0.7320261437908496,0.8591549295774648
log_loss,8.0,5,1,0.001,balanced,8,86,0.8144796380090498,0.7320261437908496,0.8591549295774648
entropy,8.0,5,2,0.0,balanced,8,98,0.8122171945701357,0.7296416938110749,0.8555046948356807
log_loss,8.0,5,2,0.0,balanced,8,98,0.8122171945701357,0.7296416938110749,0.8555046948356807
entropy,8.0,2,1,0.001,balanced,8,87,0.8122171945701357,0.7296416938110749,0.8548356807511737
log_loss,8.0,2,1,0.001,balanced,8,87,0.8122171945701357,0.7296416938110749,0.8548356807511737
entropy,8.0,2,2,0.0,balanced,8,101,0.8122171945701357,0.7296416938110749,0.8543544600938966
log_loss,8.0,2,2,0.0,balanced,8,101,0.8122171945701357,0.7296416938110749,0.8543544600938966
entropy,12.0,2,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
entropy,12.0,5,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
entropy,12.0,10,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
log_loss,12.0,2,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
log_loss,12.0,5,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
log_loss,12.0,10,5,0.0,balanced,12,160,0.8076923076923077,0.7284345047923323,0.8346361502347417
entropy,8.0,2,1,0.0,balanced,8,103,0.8122171945701357,0.7278688524590164,0.8481103286384977
log_loss,8.0,2,1,0.0,balanced,8,103,0.8122171945701357,0.7278688524590164,0.8481103286384977
entropy,10.0,2,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
entropy,10.0,5,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
entropy,10.0,10,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
log_loss,10.0,2,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
log_loss,10.0,5,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
log_loss,10.0,10,5,0.0,balanced,10,126,0.8099547511312217,0.7272727272727273,0.8506807511737089
entropy,8.0,10,1,0.001,balanced,8,78,0.8076923076923077,0.7266881028938906,0.8620892018779341
log_loss,8.0,10,1,0.001,balanced,8,78,0.8076923076923077,0.7266881028938906,0.8620892018779341
entropy,8.0,10,1,0.0,balanced,8,86,0.8076923076923077,0.7266881028938906,0.8599765258215961
log_loss,8.0,10,1,0.0,balanced,8,86,0.8076923076923077,0.7266881028938906,0.8599765258215961
entropy,8.0,10,2,0.001,balanced,8,75,0.8054298642533937,0.7243589743589743,0.8601643192488263
log_loss,8.0,10,2,0.001,balanced,8,75,0.8054298642533937,0.7243589743589743,0.8601643192488263
entropy,8.0,10,2,0.0,balanced,8,87,0.8054298642533937,0.7243589743589743,0.8583685446009389
log_loss,8.0,10,2,0.0,balanced,8,87,0.8054298642533937,0.7243589743589743,0.8583685446009389
gini,4.0,2,10,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.8727112676056337
gini,4.0,5,10,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.8727112676056337
gini,4.0,10,10,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.8727112676056337
gini,4.0,2,1,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,2,2,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,2,5,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,5,1,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,5,2,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,5,5,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,10,1,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,10,2,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,10,5,0.0,balanced,4,15,0.8122171945701357,0.7242524916943521,0.872206572769953
gini,4.0,2,10,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8689553990610328
gini,4.0,5,10,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8689553990610328
gini,4.0,10,10,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8689553990610328
gini,4.0,2,1,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,2,2,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,2,5,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,5,1,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,5,2,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,5,5,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,10,1,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,10,2,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
gini,4.0,10,5,0.001,balanced,4,12,0.8122171945701357,0.7242524916943521,0.8688967136150234
entropy,10.0,2,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
entropy,10.0,5,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
entropy,10.0,10,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
log_loss,10.0,2,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
log_loss,10.0,5,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
log_loss,10.0,10,5,0.001,balanced,10,104,0.8054298642533937,0.7225806451612903,0.8531103286384977
entropy,10.0,5,1,0.0,balanced,10,145,0.8076923076923077,0.7194719471947195,0.8360798122065727
log_loss,10.0,5,1,0.0,balanced,10,145,0.8076923076923077,0.7194719471947195,0.8360798122065727
entropy,10.0,5,1,0.001,balanced,10,130,0.8076923076923077,0.7194719471947195,0.8342018779342723
log_loss,10.0,5,1,0.001,balanced,10,130,0.8076923076923077,0.7194719471947195,0.8342018779342723
entropy,10.0,10,1,0.0,balanced,10,126,0.7986425339366516,0.7138263665594855,0.8373591549295774
log_loss,10.0,10,1,0.0,balanced,10,126,0.7986425339366516,0.7138263665594855,0.8373591549295774
entropy,10.0,10,1,0.001,balanced,10,114,0.7986425339366516,0.7138263665594855,0.8360328638497652
log_loss,10.0,10,1,0.001,balanced,10,114,0.7986425339366516,0.7138263665594855,0.8360328638497652
gini,8.0,2,1,0.0,balanced,8,98,0.8031674208144797,0.7128712871287128,0.8276408450704226
entropy,12.0,2,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
entropy,12.0,5,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
entropy,12.0,10,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
log_loss,12.0,2,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
log_loss,12.0,5,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
log_loss,12.0,10,5,0.001,balanced,12,128,0.7918552036199095,0.7125,0.8367136150234742
gini,8.0,5,1,0.0,balanced,8,93,0.8009049773755657,0.7124183006535948,0.8316784037558685
entropy,10.0,2,2,0.0,balanced,10,151,0.7986425339366516,0.7119741100323624,0.8251408450704225
log_loss,10.0,2,2,0.0,balanced,10,151,0.7986425339366516,0.7119741100323624,0.8251408450704225
entropy,10.0,10,2,0.001,balanced,10,109,0.7963800904977375,0.7115384615384616,0.8349530516431924
log_loss,10.0,10,2,0.001,balanced,10,109,0.7963800904977375,0.7115384615384616,0.8349530516431924
entropy,10.0,10,2,0.0,balanced,10,125,0.7963800904977375,0.7115384615384616,0.8348591549295774
log_loss,10.0,10,2,0.0,balanced,10,125,0.7963800904977375,0.7115384615384616,0.8348591549295774
entropy,10.0,2,1,0.001,balanced,10,134,0.8009049773755657,0.7105263157894737,0.8188849765258215
log_loss,10.0,2,1,0.001,balanced,10,134,0.8009049773755657,0.7105263157894737,0.8188849765258215
entropy,10.0,2,1,0.0,balanced,10,165,0.8009049773755657,0.7105263157894737,0.8182863849765256
log_loss,10.0,2,1,0.0,balanced,10,165,0.8009049773755657,0.7105263157894737,0.8182863849765256
entropy,10.0,5,2,0.001,balanced,10,121,0.7986425339366516,0.7100977198697068,0.8318309859154929
log_loss,10.0,5,2,0.001,balanced,10,121,0.7986425339366516,0.7100977198697068,0.8318309859154929
gini,8.0,2,2,0.0,balanced,8,94,0.7963800904977375,0.7077922077922078,0.829131455399061
entropy,10.0,2,2,0.001,balanced,10,123,0.7963800904977375,0.7077922077922078,0.8278169014084508
log_loss,10.0,2,2,0.001,balanced,10,123,0.7963800904977375,0.7077922077922078,0.8278169014084508
gini,8.0,10,1,0.0,balanced,8,83,0.7941176470588235,0.707395498392283,0.8377347417840376
entropy,10.0,2,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
entropy,10.0,5,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
entropy,10.0,10,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
log_loss,10.0,2,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
log_loss,10.0,5,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
log_loss,10.0,10,10,0.001,balanced,10,89,0.8031674208144797,0.7070707070707071,0.8731338028169014
entropy,10.0,2,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
entropy,10.0,5,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
entropy,10.0,10,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
log_loss,10.0,2,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
log_loss,10.0,5,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
log_loss,10.0,10,10,0.0,balanced,10,106,0.8031674208144797,0.7070707070707071,0.8663028169014084
entropy,10.0,5,2,0.0,balanced,10,143,0.7963800904977375,0.7058823529411765,0.8266901408450704
log_loss,10.0,5,2,0.0,balanced,10,143,0.7963800904977375,0.7058823529411765,0.8266901408450704
gini,8.0,5,2,0.0,balanced,8,93,0.7941176470588235,0.7055016181229773,0.8297769953051642
gini,10.0,2,1,0.0,balanced,10,173,0.8009049773755657,0.7046979865771812,0.7834507042253521
gini,6.0,5,1,0.0,balanced,6,46,0.7873303167420814,0.7025316455696202,0.8443075117370891
gini,,5,1,0.001,balanced,11,61,0.7850678733031674,0.7021943573667712,0.831725352112676
gini,12.0,2,1,0.001,balanced,11,61,0.7850678733031674,0.7021943573667712,0.8316314553990609
gini,,10,1,0.001,balanced,11,60,0.7850678733031674,0.7021943573667712,0.8315610328638496
gini,10.0,5,1,0.001,balanced,10,58,0.7828054298642534,0.7018633540372671,0.8361619718309858
gini,10.0,2,2,0.001,balanced,10,58,0.7828054298642534,0.7018633540372671,0.8354107981220658
gini,10.0,5,2,0.001,balanced,10,58,0.7828054298642534,0.7018633540372671,0.8353403755868545
gini,10.0,10,1,0.001,balanced,10,57,0.7828054298642534,0.7018633540372671,0.8353403755868545
gini,10.0,10,2,0.001,balanced,10,57,0.7828054298642534,0.7018633540372671,0.8353403755868545
gini,10.0,2,1,0.001,balanced,10,58,0.7828054298642534,0.7018633540372671,0.8352699530516432
gini,8.0,10,2,0.0,balanced,8,82,0.7895927601809954,0.7009646302250804,0.8318661971830986
gini,6.0,2,1,0.0,balanced,6,47,0.7850678733031674,0.7003154574132492,0.842699530516432
gini,8.0,10,2,0.001,balanced,8,46,0.7850678733031674,0.7003154574132492,0.8339553990610329
gini,12.0,2,2,0.001,balanced,11,61,0.7828054298642534,0.7,0.8311384976525821
gini,12.0,5,2,0.001,balanced,11,61,0.7828054298642534,0.7,0.8310680751173708
gini,,2,1,0.001,balanced,11,61,0.7828054298642534,0.7,0.8310680751173708
gini,12.0,10,2,0.001,balanced,11,60,0.7828054298642534,0.7,0.8303521126760562
gini,12.0,5,1,0.001,balanced,11,61,0.7828054298642534,0.7,0.830281690140845
gini,12.0,10,1,0.001,balanced,11,60,0.7828054298642534,0.7,0.830281690140845
gini,,2,2,0.001,balanced,11,61,0.7828054298642534,0.7,0.830281690140845
gini,,5,2,0.001,balanced,11,61,0.7828054298642534,0.7,0.830281690140845
gini,,10,2,0.001,balanced,11,60,0.7828054298642534,0.7,0.8302112676056338
gini,,2,5,0.001,balanced,10,52,0.7805429864253394,0.6996904024767802,0.8354107981220656
gini,,5,5,0.001,balanced,10,52,0.7805429864253394,0.6996904024767802,0.8354107981220656
gini,,10,5,0.001,balanced,10,52,0.7805429864253394,0.6996904024767802,0.8354107981220656
gini,10.0,5,2,0.0,balanced,10,155,0.7873303167420814,0.6987179487179487,0.8063145539906102
entropy,,2,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
entropy,,5,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
entropy,,10,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
log_loss,,2,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
log_loss,,5,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
log_loss,,10,10,0.0,balanced,17,146,0.7850678733031674,0.6984126984126984,0.8510211267605634
entropy,12.0,2,1,0.001,balanced,12,172,0.7850678733031674,0.6984126984126984,0.8098356807511736
log_loss,12.0,2,1,0.001,balanced,12,172,0.7850678733031674,0.6984126984126984,0.8098356807511736
gini,8.0,2,1,0.001,balanced,8,47,0.7828054298642534,0.6981132075471698,0.832406103286385
gini,8.0,2,2,0.001,balanced,8,47,0.7828054298642534,0.6981132075471698,0.832406103286385
gini,8.0,5,1,0.001,balanced,8,47,0.7828054298642534,0.6981132075471698,0.832406103286385
gini,8.0,5,2,0.001,balanced,8,47,0.7828054298642534,0.6981132075471698,0.832406103286385
gini,8.0,10,1,0.001,balanced,8,46,0.7828054298642534,0.6981132075471698,0.832406103286385
gini,12.0,2,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8349882629107981
gini,12.0,5,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8349882629107981
gini,12.0,10,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8349882629107981
gini,10.0,2,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8340492957746479
gini,10.0,5,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8340492957746479
gini,10.0,10,5,0.001,balanced,10,52,0.7782805429864253,0.6975308641975309,0.8340492957746479
entropy,,2,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
entropy,,5,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
entropy,,10,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
log_loss,,2,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
log_loss,,5,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
log_loss,,10,5,0.0,balanced,21,208,0.7918552036199095,0.6973684210526315,0.8207981220657277
gini,10.0,2,2,0.0,balanced,10,161,0.7873303167420814,0.6967741935483871,0.7937793427230047
gini,12.0,5,2,0.0,balanced,12,219,0.7873303167420814,0.6967741935483871,0.7843779342723005
entropy,12.0,2,1,0.0,balanced,12,219,0.7850678733031674,0.6964856230031949,0.8052347417840375
log_loss,12.0,2,1,0.0,balanced,12,219,0.7850678733031674,0.6964856230031949,0.8052347417840375
gini,6.0,2,2,0.0,balanced,6,45,0.7828054298642534,0.6962025316455697,0.8407042253521126
gini,6.0,5,2,0.0,balanced,6,45,0.7828054298642534,0.6962025316455697,0.8407042253521126
gini,6.0,10,1,0.0,balanced,6,41,0.7805429864253394,0.6959247648902821,0.8396713615023474
gini,12.0,2,1,0.0,balanced,12,253,0.7941176470588235,0.6956521739130435,0.7597535211267605
entropy,12.0,10,2,0.001,balanced,12,133,0.7760180995475113,0.6953846153846154,0.8173474178403756
log_loss,12.0,10,2,0.001,balanced,12,133,0.7760180995475113,0.6953846153846154,0.8173474178403756
entropy,,2,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
entropy,,5,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
entropy,,10,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
log_loss,,2,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
log_loss,,5,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
log_loss,,10,10,0.001,balanced,16,121,0.7850678733031674,0.6945337620578779,0.8557629107981221
gini,10.0,10,2,0.0,balanced,10,132,0.7828054298642534,0.6942675159235668,0.8061854460093897
gini,12.0,5,1,0.0,balanced,12,218,0.7895927601809954,0.693069306930693,0.7662441314553989
gini,12.0,2,2,0.0,balanced,12,225,0.7850678733031674,0.6925566343042071,0.7736502347417841
gini,6.0,2,5,0.0,balanced,6,44,0.7782805429864253,0.6918238993710691,0.8428638497652583
gini,6.0,5,5,0.0,balanced,6,44,0.7782805429864253,0.6918238993710691,0.8428638497652583
gini,6.0,10,5,0.0,balanced,6,44,0.7782805429864253,0.6918238993710691,0.8428638497652583
gini,6.0,10,2,0.0,balanced,6,41,0.7782805429864253,0.6918238993710691,0.8376291079812206
gini,6.0,2,2,0.001,balanced,6,27,0.7760180995475113,0.6915887850467289,0.8381455399061032
gini,6.0,5,2,0.001,balanced,6,27,0.7760180995475113,0.6915887850467289,0.8381455399061032
gini,6.0,10,2,0.001,balanced,6,26,0.7760180995475113,0.6915887850467289,0.8381455399061032
entropy,12.0,10,2,0.0,balanced,12,159,0.7737556561085973,0.691358024691358,0.8153286384976526
log_loss,12.0,10,2,0.0,balanced,12,159,0.7737556561085973,0.691358024691358,0.8153286384976526
gini,10.0,5,1,0.0,balanced,10,161,0.7895927601809954,0.6910299003322259,0.7693075117370891
entropy,12.0,2,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
entropy,12.0,5,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
entropy,12.0,10,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
log_loss,12.0,2,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
log_loss,12.0,5,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
log_loss,12.0,10,10,0.001,balanced,12,112,0.7828054298642534,0.6903225806451613,0.854800469483568
gini,10.0,10,1,0.0,balanced,10,134,0.7828054298642534,0.6903225806451613,0.7902464788732394
entropy,12.0,2,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
entropy,12.0,5,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
entropy,12.0,10,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
log_loss,12.0,2,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
log_loss,12.0,5,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
log_loss,12.0,10,10,0.0,balanced,12,133,0.7805429864253394,0.6900958466453674,0.8479107981220657
gini,12.0,10,2,0.0,balanced,12,177,0.7782805429864253,0.689873417721519,0.7977464788732395
gini,6.0,2,1,0.001,balanced,6,27,0.7737556561085973,0.6894409937888198,0.8371948356807511
gini,6.0,5,1,0.001,balanced,6,27,0.7737556561085973,0.6894409937888198,0.8371948356807511
gini,6.0,10,1,0.001,balanced,6,26,0.7737556561085973,0.6894409937888198,0.8371948356807511
entropy,12.0,5,2,0.001,balanced,12,153,0.7737556561085973,0.6894409937888198,0.8110680751173709
log_loss,12.0,5,2,0.001,balanced,12,153,0.7737556561085973,0.6894409937888198,0.8110680751173709
gini,12.0,10,1,0.0,balanced,12,181,0.7782805429864253,0.6878980891719745,0.7830633802816902
gini,8.0,2,5,0.001,balanced,8,46,0.7714932126696833,0.6873065015479877,0.8338849765258215
gini,8.0,5,5,0.001,balanced,8,46,0.7714932126696833,0.6873065015479877,0.8338849765258215
